date,value
2021-03-30,5.7639
2021-03-31,5.697
2021-04-01,5.6846
2021-04-05,5.6576
2021-04-06,5.626
2021-04-07,5.5861
2021-04-08,5.5814
2021-04-09,5.6442
2021-04-12,5.6579
2021-04-13,5.7061
2021-04-14,5.6933
2021-04-15,5.6231
2021-04-16,5.6325
2021-04-19,5.5747
2021-04-20,5.5263
2021-04-22,5.4967
2021-04-23,5.4784
2021-04-26,5.4563
2021-04-27,5.4421
2021-04-28,5.4002
2021-04-29,5.3659
2021-04-30,5.4033
2021-05-03,5.4084
2021-05-04,5.4502
2021-05-05,5.3869
2021-05-06,5.2894
2021-05-07,5.2214
2021-05-10,5.2224
2021-05-11,5.24
2021-05-12,5.235
2021-05-13,5.2812
2021-05-14,5.2698
2021-05-17,5.2752
2021-05-18,5.2585
2021-05-19,5.2819
2021-05-20,5.2902
2021-05-21,5.3024
2021-05-24,5.3195
2021-05-25,5.314
2021-05-26,5.3161
2021-05-27,5.28365
2021-05-28,5.22775
2021-05-31,5.2319
2021-06-01,5.1633
2021-06-02,5.11435
2021-06-04,5.06635
2021-06-07,5.0495
2021-06-08,5.0486
2021-06-09,5.053
2021-06-10,5.0632
2021-06-11,5.1187
2021-06-14,5.0704
2021-06-15,5.0871
2021-06-16,5.0204
2021-06-17,5.0356
2021-06-18,5.0311
2021-06-21,5.037
2021-06-22,5.0175
2021-06-23,4.9516
2021-06-24,4.9274
2021-06-25,4.9203
2021-06-28,4.9417
2021-06-29,4.9447
2021-06-30,5.0019
2021-07-01,5.0052
2021-07-02,5.029
2021-07-05,5.0746
2021-07-06,5.1642
2021-07-07,5.2325
2021-07-08,5.2584
2021-07-09,5.23815
2021-07-12,5.2236
2021-07-13,5.1767
2021-07-14,5.0877
2021-07-15,5.0997
2021-07-16,5.0938
2021-07-19,5.1975
2021-07-20,5.2462
2021-07-21,5.2513
2021-07-22,5.1975
2021-07-23,5.1698
2021-07-26,5.186
2021-07-27,5.1666
2021-07-28,5.1524
2021-07-29,5.0679
2021-07-30,5.1213
2021-08-02,5.1376
2021-08-03,5.2461
2021-08-04,5.2088
2021-08-05,5.14615
2021-08-06,5.2407
2021-08-09,5.2771
2021-08-10,5.2214
2021-08-11,5.201
2021-08-12,5.2348
2021-08-13,5.2471
2021-08-16,5.2492
2021-08-17,5.2582
2021-08-18,5.3022
2021-08-19,5.4177
2021-08-20,5.4271
2021-08-23,5.3683
2021-08-24,5.3014
2021-08-25,5.2462
2021-08-26,5.2426
2021-08-27,5.2197
2021-08-30,5.1949
2021-08-31,5.143
2021-09-01,5.1573
2021-09-02,5.1732
2021-09-03,5.1682
2021-09-06,5.177
2021-09-08,5.2521
2021-09-09,5.2822
2021-09-10,5.2155
2021-09-13,5.2187
2021-09-14,5.2257
2021-09-15,5.2573
2021-09-16,5.2591
2021-09-17,5.31
2021-09-20,5.3329
2021-09-21,5.3041
2021-09-22,5.278
2021-09-23,5.2888
2021-09-24,5.3432
2021-09-27,5.3475
2021-09-28,5.4203
2021-09-29,5.417
2021-09-30,5.4391
2021-10-01,5.3908
2021-10-04,5.4201
2021-10-05,5.4608
2021-10-06,5.5094
2021-10-07,5.5137
2021-10-08,5.5081
2021-10-11,5.5158
2021-10-13,5.54675
2021-10-14,5.4985
2021-10-15,5.4507
2021-10-18,5.519
2021-10-19,5.5518
2021-10-20,5.5568
2021-10-21,5.642
2021-10-22,5.7114
2021-10-25,5.597
2021-10-26,5.5797
2021-10-27,5.5664
2021-10-28,5.6121
2021-10-29,5.6427
2021-11-01,5.6691
2021-11-03,5.6669
2021-11-04,5.5939
2021-11-05,5.5452
2021-11-08,5.5624
2021-11-09,5.4954
2021-11-10,5.4587
2021-11-11,5.4168
2021-11-12,5.4196
2021-11-16,5.4769
2021-11-17,5.499
2021-11-18,5.5467
2021-11-19,5.5581
2021-11-22,5.5838
2021-11-23,5.6453
2021-11-24,5.6024
2021-11-25,5.5737
2021-11-26,5.5862
2021-11-29,5.6115
2021-11-30,5.6196
2021-12-01,5.6165
2021-12-02,5.6342
2021-12-03,5.6429
2021-12-06,5.6874
2021-12-07,5.6408
2021-12-08,5.5776
2021-12-09,5.5561
2021-12-10,5.5928
2021-12-13,5.6354
2021-12-14,5.6458
2021-12-15,5.7124
2021-12-16,5.696
2021-12-17,5.6956
2021-12-20,5.7052
2021-12-21,5.73695
2021-12-22,5.7198
2021-12-23,5.6907
2021-12-24,5.6566
2021-12-27,5.6647
2021-12-28,5.6435
2021-12-29,5.6616
2021-12-30,5.5802
2021-12-31,5.5802
2022-01-03,5.6306
2022-01-04,5.6773
2022-01-05,5.6625
2022-01-06,5.7039
2022-01-07,5.675
2022-01-10,5.6733
2022-01-11,5.6348
2022-01-12,5.5608
2022-01-13,5.5243
2022-01-14,5.5346
2022-01-17,5.5055
2022-01-18,5.521
2022-01-19,5.4975
2022-01-20,5.4163
2022-01-21,5.4398
2022-01-24,5.4907
2022-01-25,5.4968
2022-01-26,5.4321
2022-01-27,5.3809
2022-01-28,5.3951
2022-01-31,5.3571
2022-02-01,5.2807
2022-02-02,5.2953
2022-02-03,5.3022
2022-02-04,5.3281
2022-02-07,5.291
2022-02-08,5.2696
2022-02-09,5.2732
2022-02-10,5.2098
2022-02-11,5.1984
2022-02-14,5.2103
2022-02-15,5.1878
2022-02-16,5.1627
2022-02-17,5.1562
2022-02-18,5.1336
2022-02-21,5.0994
2022-02-22,5.0608
2022-02-23,5.014
2022-02-24,5.1171
2022-02-25,5.1391
2022-03-02,5.1344
2022-03-03,5.0476
2022-03-04,5.0755
2022-03-07,5.0576
2022-03-08,5.09
2022-03-09,5.0091
2022-03-10,5.051
2022-03-11,5.0252
2022-03-14,5.0644
2022-03-15,5.1311
2022-03-16,5.1284
2022-03-17,5.0761
2022-03-18,5.0408
2022-03-21,4.9663
2022-03-22,4.9205
2022-03-23,4.8701
2022-03-24,4.8064
2022-03-25,4.7779
2022-03-28,4.7902
2022-03-29,4.7483
2022-03-30,4.7494
2022-03-31,4.7375
2022-04-01,4.6981
2022-04-04,4.6172
2022-04-05,4.6397
2022-04-06,4.6964
2022-04-07,4.7419
2022-04-08,4.751
2022-04-11,4.7022
2022-04-12,4.648
2022-04-13,4.6808
2022-04-14,4.7155
2022-04-18,4.6743
2022-04-19,4.6661
2022-04-20,4.6394
2022-04-22,4.7323
2022-04-25,4.8815
2022-04-26,4.9663
2022-04-27,5.0164
2022-04-28,5.0107
2022-04-29,4.9188
2022-05-02,5.0263
2022-05-03,5.0164
2022-05-04,5.009
2022-05-05,5.0048
2022-05-06,5.0747
2022-05-09,5.1337
2022-05-10,5.1387
2022-05-11,5.1241
2022-05-12,5.1479
2022-05-13,5.1072
2022-05-16,5.0663
2022-05-17,4.9673
2022-05-18,4.9589
2022-05-19,4.9195
2022-05-20,4.8774
2022-05-23,4.797
2022-05-24,4.8103
2022-05-25,4.8356
2022-05-26,4.7964
2022-05-27,4.7431
2022-05-30,4.7213
2022-05-31,4.7286
2022-06-01,4.7762
2022-06-02,4.7876
2022-06-03,4.7953
2022-06-06,4.7836
2022-06-07,4.8906
2022-06-08,4.8708
2022-06-09,4.8948
2022-06-10,4.9833
2022-06-13,5.103
2022-06-14,5.12
2022-06-15,5.1116
2022-06-17,5.131
2022-06-20,5.1638
2022-06-21,5.1459
2022-06-22,5.1506
2022-06-23,5.183
2022-06-24,5.2331
2022-06-27,5.2211
2022-06-28,5.2176
2022-06-29,5.2265
2022-06-30,5.2377
2022-07-01,5.3139
2022-07-04,5.3035
2022-07-05,5.3896
2022-07-06,5.4318
2022-07-07,5.3637
2022-07-08,5.3083
2022-07-11,5.3474
2022-07-12,5.4117
2022-07-13,5.39895
2022-07-14,5.4565
2022-07-15,5.4011
2022-07-18,5.3672
2022-07-19,5.3901
2022-07-20,5.4285
2022-07-21,5.4747
2022-07-22,5.4519
2022-07-25,5.4141
2022-07-26,5.3605
2022-07-27,5.3071
2022-07-28,5.2146
2022-07-29,5.1881
2022-08-01,5.1603
2022-08-02,5.2326
2022-08-03,5.2843
2022-08-04,5.2406
2022-08-05,5.2162
2022-08-08,5.1244
2022-08-09,5.1221
2022-08-10,5.0494
2022-08-11,5.1124
2022-08-12,5.102
2022-08-15,5.0922
2022-08-16,5.1337
2022-08-17,5.17815
2022-08-18,5.177
2022-08-19,5.1958
2022-08-22,5.1706
2022-08-23,5.1027
2022-08-24,5.1047
2022-08-25,5.117
2022-08-26,5.09
2022-08-29,5.04255
2022-08-30,5.0614
2022-08-31,5.1787
2022-09-01,5.2004
2022-09-02,5.1875
2022-09-05,5.1683
2022-09-06,5.2225
2022-09-08,5.2152
2022-09-09,5.163
2022-09-12,5.118
2022-09-13,5.1791
2022-09-14,5.1771
2022-09-15,5.2208
2022-09-16,5.2879
2022-09-19,5.2364
2022-09-20,5.1702
2022-09-21,5.1689
2022-09-22,5.1674
2022-09-23,5.2254
2022-09-26,5.3545
2022-09-27,5.3505
2022-09-28,5.3591
2022-09-29,5.3913
2022-09-30,5.4063
2022-10-03,5.1999
2022-10-04,5.1408
2022-10-05,5.2141
2022-10-06,5.20055
2022-10-07,5.2218
2022-10-10,5.1938
2022-10-11,5.20645
2022-10-13,5.3014
2022-10-14,5.2821
2022-10-17,5.271
2022-10-18,5.2694
2022-10-19,5.2805
2022-10-20,5.2173
2022-10-21,5.1916
2022-10-24,5.2741
2022-10-25,5.3088
2022-10-26,5.3245
2022-10-27,5.3
2022-10-28,5.34515
2022-10-31,5.2567
2022-11-01,5.1497
2022-11-03,5.1346
2022-11-04,5.0357
2022-11-07,5.0883
2022-11-08,5.1741
2022-11-09,5.1626
2022-11-10,5.3061
2022-11-11,5.3048
2022-11-14,5.301
2022-11-16,5.3201
2022-11-17,5.4652
2022-11-18,5.3474
2022-11-21,5.3256
2022-11-22,5.3336
2022-11-23,5.3927
2022-11-24,5.3146
2022-11-25,5.3505
2022-11-28,5.37935
2022-11-29,5.3073
2022-11-30,5.2938
2022-12-01,5.1945
2022-12-02,5.1971
2022-12-05,5.24605
2022-12-06,5.2393
2022-12-07,5.2205
2022-12-08,5.2088
2022-12-09,5.2393
2022-12-12,5.3063
2022-12-13,5.2666
2022-12-14,5.3403
2022-12-15,5.318
2022-12-16,5.28035
2022-12-19,5.3157
2022-12-20,5.2424
2022-12-21,5.2028
2022-12-22,5.1868
2022-12-23,5.1442
2022-12-26,5.1869
2022-12-27,5.2829
2022-12-28,5.2733
2022-12-29,5.2174
2022-12-30,5.2174
2023-01-02,5.3433
2023-01-03,5.3756
2023-01-04,5.4456
2023-01-05,5.4023
2023-01-06,5.2852
2023-01-09,5.2964
2023-01-10,5.2392
2023-01-11,5.2017
2023-01-12,5.1397
2023-01-13,5.1143
2023-01-16,5.1112
2023-01-17,5.12
2023-01-18,5.0906
2023-01-19,5.2141
2023-01-20,5.1983
2023-01-23,5.1919
2023-01-24,5.1693
2023-01-25,5.1039
2023-01-26,5.0948
2023-01-27,5.0764
2023-01-30,5.0956
2023-01-31,5.099
2023-02-01,5.0718
2023-02-02,4.9898
2023-02-03,5.1027
2023-02-06,5.176
2023-02-07,5.1692
2023-02-08,5.2033
2023-02-09,5.2312
2023-02-10,5.2523
2023-02-13,5.1831
2023-02-14,5.1504
2023-02-15,5.224
2023-02-16,5.2429
2023-02-17,5.2009
2023-02-22,5.1727
2023-02-23,5.1327
2023-02-24,5.1788
2023-02-27,5.1957
2023-02-28,5.2075
2023-03-01,5.2067
2023-03-02,5.2077
2023-03-03,5.2034
2023-03-06,5.1967
2023-03-07,5.1898
2023-03-08,5.1384
2023-03-09,5.135
2023-03-10,5.1819
2023-03-13,5.2397
2023-03-14,5.2359
2023-03-15,5.2978
2023-03-16,5.2889
2023-03-17,5.2676
2023-03-20,5.2464
2023-03-21,5.2441
2023-03-22,5.2645
2023-03-23,5.2629
2023-03-24,5.2918
2023-03-27,5.2303
2023-03-28,5.173
2023-03-29,5.149
2023-03-30,5.1251
2023-03-31,5.0801
2023-04-03,5.0634
2023-04-04,5.0759
2023-04-05,5.0444
2023-04-06,5.068
2023-04-10,5.0831
2023-04-11,5.0125
2023-04-12,4.9493
2023-04-13,4.9094
2023-04-14,4.9452
2023-04-17,4.9418
2023-04-18,4.9675
2023-04-19,5.0464
2023-04-20,5.0494
2023-04-24,5.0592
2023-04-25,5.061
2023-04-26,5.0582
2023-04-27,5.0147
2023-04-28,5.0004
2023-05-02,5.03315
2023-05-03,5.0224
2023-05-04,5.0103
2023-05-05,4.9693
2023-05-08,4.9693
2023-05-09,5.0004
2023-05-10,4.9544
2023-05-11,4.9693
2023-05-12,4.9231
2023-05-15,4.91
2023-05-16,4.9119
2023-05-17,4.951
2023-05-18,4.9644
2023-05-19,4.9855
2023-05-22,4.9677
2023-05-23,4.9671
2023-05-24,4.9471
2023-05-25,4.9987
2023-05-26,5.0111
2023-05-29,4.9951
2023-05-30,5.059
2023-05-31,5.0956
2023-06-01,5.0347
2023-06-02,4.9555
2023-06-05,4.9233
2023-06-06,4.9289
2023-06-07,4.9116
2023-06-09,4.8919
2023-06-12,4.8829
2023-06-13,4.853
2023-06-14,4.8459
2023-06-15,4.8219
2023-06-16,4.8283
2023-06-19,4.78
2023-06-20,4.7927
2023-06-21,4.7792
2023-06-22,4.7747
2023-06-23,4.7796
2023-06-26,4.7695
2023-06-27,4.79
2023-06-28,4.856
2023-06-29,4.8581
2023-06-30,4.8189
2023-07-03,4.7873
2023-07-04,4.8053
2023-07-05,4.8574
2023-07-06,4.8974
2023-07-07,4.8796
2023-07-10,4.8732
2023-07-11,4.8946
2023-07-12,4.8055
2023-07-13,4.8035
2023-07-14,4.7954
2023-07-17,4.8299
2023-07-18,4.8037
2023-07-19,4.7997
2023-07-20,4.7885
2023-07-21,4.7729
2023-07-24,4.7454
2023-07-25,4.7493
2023-07-26,4.7365
2023-07-27,4.7199
2023-07-28,4.725
2023-07-31,4.7412
2023-08-01,4.7749
2023-08-02,4.808
2023-08-03,4.8794
2023-08-04,4.8606
2023-08-07,4.9007
2023-08-08,4.9214
2023-08-09,4.9012
2023-08-10,4.8515
2023-08-11,4.8915
2023-08-14,4.9478
2023-08-15,4.9809
2023-08-16,4.97685
2023-08-17,4.9813
2023-08-18,4.9721
2023-08-21,4.9844
2023-08-22,4.9428
2023-08-23,4.8974
2023-08-24,4.8745
2023-08-25,4.8769
2023-08-28,4.89355
2023-08-29,4.8703
2023-08-30,4.865
2023-08-31,4.9216
2023-09-01,4.9315
2023-09-04,4.9173
2023-09-05,4.9702
2023-09-06,4.9759
2023-09-08,4.9832
2023-09-11,4.9363
2023-09-12,4.9502
2023-09-13,4.9168
2023-09-14,4.8748
2023-09-15,4.8686
2023-09-18,4.8532
2023-09-19,4.8572
2023-09-20,4.8484
2023-09-21,4.9226
2023-09-22,4.9128
2023-09-25,4.9603
2023-09-26,4.9714
2023-09-27,5.0286
2023-09-28,5.0472
2023-09-29,5.0073
2023-10-02,5.0676
2023-10-03,5.1097
2023-10-04,5.1523
2023-10-05,5.171
2023-10-06,5.1915
2023-10-09,5.1663
2023-10-10,5.0859
2023-10-11,5.0493
2023-10-13,5.0622
2023-10-16,5.0615
2023-10-17,5.0381
2023-10-18,5.0565
2023-10-19,5.0537
2023-10-20,5.0525
2023-10-23,5.0161
2023-10-24,5.0062
2023-10-25,4.9978
2023-10-26,5.0052
2023-10-27,4.9477
2023-10-30,5.0071
2023-10-31,5.0572
2023-11-01,5.0191
2023-11-03,4.8907
2023-11-06,4.8996
2023-11-07,4.8667
2023-11-08,4.8852
2023-11-09,4.9004
2023-11-10,4.9216
2023-11-13,4.92435
2023-11-14,4.8679
2023-11-16,4.8572
2023-11-17,4.8846
2023-11-20,4.872
2023-11-21,4.8803
2023-11-22,4.8965
2023-11-23,4.8928
2023-11-24,4.8924
2023-11-27,4.8948
2023-11-28,4.8864
2023-11-29,4.893
2023-11-30,4.9352
2023-12-01,4.9188
2023-12-04,4.9088
2023-12-05,4.9519
2023-12-06,4.9028
2023-12-07,4.8946
2023-12-08,4.9155
2023-12-11,4.9437
2023-12-12,4.9473
2023-12-13,4.95765
2023-12-14,4.8909
2023-12-15,4.9394
2023-12-18,4.9396
2023-12-19,4.866
2023-12-20,4.8763
2023-12-21,4.8752
2023-12-22,4.8616
2023-12-26,4.8365
2023-12-27,4.8303
2023-12-28,4.841
2023-12-29,4.841
2024-01-02,4.8913
2024-01-03,4.9209
2024-01-04,4.9185
2024-01-05,4.8896
2024-01-08,4.8847
2024-01-09,4.8934
2024-01-10,4.8898
2024-01-11,4.8791
2024-01-12,4.854
2024-01-15,4.8762
2024-01-16,4.9035
2024-01-17,4.9343
2024-01-18,4.94
2024-01-19,4.922
2024-01-22,4.9487
2024-01-23,4.9712
2024-01-24,4.9189
2024-01-25,4.9229
2024-01-26,4.9122
2024-01-29,4.9222
2024-01-30,4.9635
2024-01-31,4.9532
2024-02-01,4.9347
2024-02-02,4.9468
2024-02-05,5.005
2024-02-06,4.9684
2024-02-07,4.9605
2024-02-08,4.9801
2024-02-09,4.9714
2024-02-14,4.972
2024-02-15,4.9707
2024-02-16,4.9758
2024-02-19,4.9582
2024-02-20,4.9405
2024-02-21,4.93
2024-02-22,4.9416
2024-02-23,4.9848
2024-02-26,4.9816
2024-02-27,4.9572
2024-02-28,4.9554
2024-02-29,4.983
2024-03-01,4.9593
2024-03-04,4.9472
2024-03-05,4.9485
2024-03-06,4.9395
2024-03-07,4.9361
2024-03-08,4.9748
2024-03-11,4.9774
2024-03-12,4.981
2024-03-13,4.98
2024-03-14,4.9765
2024-03-15,4.9934
2024-03-18,5.0121
2024-03-19,5.0349
2024-03-20,5.0117
2024-03-21,4.9804
2024-03-22,4.9894
2024-03-25,4.9866
2024-03-26,4.9867
2024-03-27,4.9853
2024-03-28,4.9959
2024-04-01,5.0529
2024-04-02,5.04725
2024-04-03,5.0721
2024-04-04,5.0234
2024-04-05,5.0517
2024-04-08,5.0418
2024-04-09,5.0077
2024-04-10,5.0651
2024-04-11,5.0762
2024-04-12,5.1361
2024-04-15,5.1743
2024-04-16,5.26315
2024-04-17,5.2466
2024-04-18,5.2509
2024-04-19,5.2266
2024-04-22,5.204
2024-04-23,5.1623
2024-04-24,5.1589
2024-04-25,5.1676
2024-04-26,5.1181
2024-04-29,5.1152
2024-04-30,5.1715
2024-05-02,5.1181
2024-05-03,5.0665
2024-05-06,5.0724
2024-05-07,5.0607
2024-05-08,5.0884
2024-05-09,5.1574
2024-05-10,5.1461
2024-05-13,5.1409
2024-05-14,5.1353
2024-05-15,5.142
2024-05-16,5.1267
2024-05-17,5.1154
2024-05-20,5.1082
2024-05-21,5.1034
2024-05-22,5.1499
2024-05-23,5.144
2024-05-24,5.1505
2024-05-27,5.1701
2024-05-28,5.1535
2024-05-29,5.1969
2024-05-31,5.2413
2024-06-03,5.237
2024-06-04,5.2684
2024-06-05,5.2838
2024-06-06,5.2678
2024-06-07,5.2799
2024-06-10,5.3663
2024-06-11,5.35215
2024-06-12,5.3888
2024-06-13,5.3971
2024-06-14,5.3627
2024-06-17,5.4127
2024-06-18,5.4071
2024-06-19,5.4644
2024-06-20,5.4251
2024-06-21,5.4413
2024-06-24,5.3997
2024-06-25,5.42865
2024-06-26,5.5094
2024-06-27,5.5226
2024-06-28,5.5586
2024-07-01,5.589
2024-07-02,5.6674
2024-07-03,5.586
2024-07-04,5.4836
2024-07-05,5.4967
2024-07-08,5.4717
2024-07-09,5.4384
2024-07-10,5.3964
2024-07-11,5.4097
2024-07-12,5.4526
2024-07-15,5.456
2024-07-16,5.4271
2024-07-17,5.4667
2024-07-18,5.5423
2024-07-19,5.554
2024-07-22,5.5595
2024-07-23,5.5804
2024-07-24,5.6343
2024-07-25,5.6399
2024-07-26,5.6462
2024-07-29,5.6476
2024-07-30,5.6529
2024-07-31,5.6618
2024-08-01,5.6678
2024-08-02,5.7363
2024-08-05,5.7643
2024-08-06,5.6525
2024-08-07,5.609
2024-08-08,5.6169
2024-08-09,5.5112
2024-08-12,5.4908
2024-08-13,5.4872
2024-08-14,5.4499
2024-08-15,5.4648
2024-08-16,5.4629
2024-08-19,5.4234
2024-08-20,5.4544
2024-08-21,5.4704
2024-08-22,5.5521
2024-08-23,5.526
2024-08-26,5.4918
2024-08-27,5.4966
2024-08-28,5.5312
2024-08-29,5.6355
2024-08-30,5.6559
2024-09-02,5.6227
2024-09-03,5.6221
2024-09-04,5.6356
2024-09-05,5.6046
2024-09-06,5.5699
2024-09-09,5.6094
2024-09-10,5.6251
2024-09-11,5.6384
2024-09-12,5.6551
2024-09-13,5.5714
2024-09-16,5.5204
2024-09-17,5.5007
2024-09-18,5.4764
2024-09-19,5.4186
2024-09-20,5.4772
2024-09-23,5.5443
2024-09-24,5.4699
2024-09-25,5.4733
2024-09-26,5.4409
2024-09-27,5.4428
2024-09-30,5.4478
2024-10-01,5.4518
2024-10-02,5.4302
2024-10-03,5.4847
2024-10-04,5.4683
2024-10-07,5.4623
2024-10-08,5.5194
2024-10-09,5.5734
2024-10-10,5.5816
2024-10-11,5.626
2024-10-14,5.6042
2024-10-15,5.6375
2024-10-16,5.6746
2024-10-17,5.6755
2024-10-18,5.6669
2024-10-21,5.7065
2024-10-22,5.6955
2024-10-23,5.7146
2024-10-24,5.7084
2024-10-25,5.6966
2024-10-28,5.6985
2024-10-29,5.7137
2024-10-30,5.7798
2024-10-31,5.7776
2024-11-01,5.807
2024-11-04,5.7895
2024-11-05,5.7843
2024-11-06,5.7645
2024-11-07,5.6621
2024-11-08,5.7645
2024-11-11,5.7977
2024-11-12,5.7691
2024-11-13,5.771
2024-11-14,5.7882
2024-11-18,5.76
2024-11-19,5.774
2024-11-21,5.817
2024-11-22,5.8121
2024-11-25,5.7999
2024-11-26,5.7987
2024-11-27,5.8288
2024-11-28,5.9868
2024-11-29,6.0532
2024-12-02,6.0631
2024-12-03,6.0704
2024-12-04,6.0578
2024-12-05,5.9846
2024-12-06,6.029
2024-12-09,6.0567
2024-12-10,6.0526
2024-12-11,6.0317
2024-12-12,5.9405
2024-12-13,6.0397
2024-12-16,6.05065
2024-12-17,6.1682
2024-12-18,6.1621
2024-12-19,6.1838
2024-12-20,6.0777
2024-12-23,6.1609
2024-12-24,6.1534
2024-12-26,6.1653
2024-12-27,6.1988
2024-12-30,6.192
2024-12-31,6.192
2025-01-02,6.2083
2025-01-03,6.156
2025-01-06,6.1116
2025-01-07,6.0738
2025-01-08,6.1318
2025-01-09,6.0893
2025-01-10,6.0962
2025-01-13,6.1076
2025-01-14,6.0668
2025-01-15,6.0374
2025-01-16,6.0319
2025-01-17,6.0606
2025-01-20,6.0495
2025-01-21,6.0437
2025-01-22,5.9671
2025-01-23,5.9396
2025-01-24,5.8922
2025-01-27,5.9269
2025-01-28,5.8927
2025-01-29,5.8593
2025-01-30,5.9003
2025-01-31,5.8298
2025-02-03,5.8684
2025-02-04,5.7924
2025-02-05,5.7994
2025-02-06,5.7853
2025-02-07,5.7554
2025-02-10,5.7805
2025-02-11,5.7785
2025-02-12,5.7708
2025-02-13,5.7785
2025-02-14,5.728
2025-02-17,5.7102
2025-02-18,5.6976
2025-02-19,5.7084
2025-02-20,5.7016
2025-02-21,5.7024
2025-02-24,5.7255
2025-02-25,5.7776
2025-02-26,5.7754
2025-02-27,5.8225
2025-02-28,5.8485
2025-03-05,5.7911
2025-03-06,5.7486
2025-03-07,5.7685
2025-03-10,5.7927
2025-03-11,5.83435
2025-03-12,5.8265
2025-03-13,5.8128
2025-03-14,5.7416
2025-03-17,5.7079
2025-03-18,5.6849
2025-03-19,5.6654
2025-03-20,5.6625
2025-03-21,5.7238
2025-03-24,5.74
2025-03-25,5.6989
2025-03-26,5.7295
2025-03-27,5.7471
2025-03-28,5.7657
2025-03-31,5.7419
2025-04-01,5.7048
2025-04-02,5.69205
2025-04-03,5.60645
2025-04-04,5.7774
2025-04-07,5.8874
2025-04-08,5.9365
2025-04-09,6.0602
2025-04-10,5.9112
2025-04-11,5.8734
2025-04-14,5.8422
2025-04-15,5.8704
2025-04-16,5.8805
2025-04-17,5.8556
2025-04-22,5.7493
2025-04-23,5.6877
2025-04-24,5.6735
2025-04-25,5.6843
2025-04-28,5.6678
2025-04-29,5.6464
2025-04-30,5.6605
2025-05-02,5.6391
2025-05-05,5.6517
2025-05-06,5.7207
2025-05-07,5.73715
2025-05-08,5.6857
2025-05-09,5.6508
2025-05-12,5.6819
2025-05-13,5.6259
2025-05-14,5.6097
2025-05-15,5.6325
2025-05-16,5.6922
2025-05-19,5.6588
2025-05-20,5.6617
2025-05-21,5.6568
2025-05-22,5.6387
2025-05-23,5.6929
2025-05-26,5.6616
2025-05-27,5.6536
2025-05-28,5.6933
2025-05-29,5.6556
2025-05-30,5.7084
2025-06-02,5.6934
2025-06-03,5.6691
2025-06-04,5.6329
2025-06-05,5.5966
2025-06-06,5.5944
2025-06-09,5.5757
2025-06-10,5.5554
2025-06-11,5.5387
2025-06-12,5.5385
2025-06-13,5.5649
2025-06-16,5.512
2025-06-17,5.477
2025-06-18,5.4876
2025-06-20,5.4954
2025-06-23,5.521
2025-06-24,5.4935
2025-06-25,5.5424
2025-06-26,5.5142
2025-06-27,5.4756
2025-06-30,5.4568
2025-07-01,5.4508
2025-07-02,5.4509
2025-07-03,5.4205
2025-07-04,5.4087
2025-07-07,5.4549
2025-07-08,5.4568
2025-07-09,5.4623
2025-07-10,5.543
2025-07-11,5.5719
2025-07-14,5.5592
2025-07-15,5.55725
2025-07-16,5.5719
2025-07-17,5.5734
2025-07-18,5.5463
2025-07-21,5.5622
2025-07-22,5.5706
2025-07-23,5.5534
2025-07-24,5.5236
2025-07-25,5.5423
2025-07-28,5.5874
2025-07-29,5.5761
2025-07-30,5.6031
2025-07-31,5.6018
2025-08-01,5.5433
2025-08-04,5.511
2025-08-05,5.5116
2025-08-06,5.4799
2025-08-07,5.4635
2025-08-08,5.4251
2025-08-11,5.447
2025-08-12,5.4049
2025-08-13,5.3925
2025-08-14,5.4092
2025-08-15,5.3925
2025-08-18,5.4152
2025-08-19,5.4713
2025-08-20,5.4723
2025-08-21,5.4825
2025-08-22,5.4389
2025-08-25,5.4171
2025-08-26,5.4215
2025-08-27,5.4425
2025-08-28,5.4112
2025-08-29,5.4261
2025-09-01,5.4375
2025-09-02,5.4677
2025-09-03,5.4482
2025-09-04,5.4584
2025-09-05,5.3965
2025-09-08,5.4275
2025-09-09,5.4275
2025-09-10,5.412
2025-09-11,5.3855
2025-09-12,5.3674
2025-09-15,5.3205
2025-09-16,5.3093
2025-09-17,5.3008
2025-09-18,5.3007
2025-09-19,5.3273
2025-09-22,5.3454
2025-09-23,5.306
2025-09-24,5.3109
2025-09-25,5.3422
2025-09-26,5.3442
2025-09-29,5.3226
2025-09-30,5.3183
2025-10-01,5.3205
2025-10-02,5.3446
2025-10-03,5.3495
2025-10-06,5.3223
2025-10-07,5.336
2025-10-08,5.3424
2025-10-09,5.3535
2025-10-10,5.4443
2025-10-13,5.4626
2025-10-14,5.4979
2025-10-15,5.4461
2025-10-16,5.4351
2025-10-17,5.4387
2025-10-20,5.3768
2025-10-21,5.3845
2025-10-22,5.3895
2025-10-23,5.3837
2025-10-24,5.3794
2025-10-27,5.3741
2025-10-28,5.3687
2025-10-29,5.3413
2025-10-30,5.3847
2025-10-31,5.384
2025-11-03,5.3502
2025-11-04,5.3843
2025-11-05,5.3795
2025-11-06,5.3448
2025-11-07,5.3564
2025-11-10,5.3178
2025-11-11,5.2726
2025-11-12,5.2882
2025-11-13,5.2817
2025-11-14,5.2949
2025-11-17,5.3105
2025-11-18,5.3358
2025-11-19,5.3343
2025-11-21,5.3899
2025-11-24,5.3945
2025-11-25,5.3838
2025-11-26,5.3691
2025-11-27,5.3487
2025-11-28,5.3335
