date,VULC3,BBDC3,ISAE4,POMO3,UNIP6,TAEE11,LAVV3,ITSA4,RDOR3,VIVA3
2022-03-08,5.17698526382,10.4468193054,18.180639267,1.07960760593,49.6009597778,26.4136104584,2.92110157013,5.2908449173,43.8867645264,22.3944988251
2022-03-09,5.78286743164,11.0452356339,18.121465683,1.08442735672,50.8465232849,26.960735321,3.05470728874,5.57398557663,44.4811935425,23.6548748016
2022-03-10,5.89684438705,10.9433755875,18.003118515,1.07478773594,52.2413444519,27.0859832764,3.05470728874,5.50736379623,43.5385742188,23.4630794525
2022-03-11,5.69888210297,10.8478813171,18.1954307556,1.07478773594,51.3663673401,26.8288993835,2.88466358185,5.45184803009,43.385723114,22.5497627258
2022-03-14,5.50092077255,10.9561080933,18.173242569,1.04586982727,51.9428253174,26.7959442139,2.79356908798,5.49626111984,42.7742919922,21.8099765778
2022-03-15,5.52491617203,10.8988103867,18.1880378723,1.04586982727,52.2053222656,27.0332489014,2.82393360138,5.44629383087,43.4281845093,21.8373756409
2022-03-16,5.78286743164,11.0834331512,18.2915840149,1.05068969727,53.9192466736,27.2573699951,2.84822583199,5.54622650146,44.1669807434,21.8921756744
2022-03-17,5.90284109116,11.1661911011,18.5282764435,1.0410503149,54.7633399963,27.5210475922,2.89681005478,5.69612550735,43.9886550903,22.6319618225
2022-03-18,6.05881166458,11.1407232285,18.76496315,1.09888613224,55.2780380249,27.9626998901,2.96968531609,5.7794008255,44.0735778809,23.7553405762
2022-03-21,6.07680940628,11.3508081436,19.0238399506,1.08924722672,55.3603820801,27.9692897797,2.90895557404,5.92929935455,43.5215911865,22.8694248199
2022-03-22,6.13679647446,11.4908647537,19.0460281372,1.11334574223,54.1714477539,28.1868247986,2.95146656036,6.01812839508,44.4047622681,23.5635414124
2022-03-23,6.25077342987,11.4272022247,19.3418903351,1.10370624065,54.4184951782,28.2329654694,3.00612401962,5.99592161179,44.5321426392,24.2667980194
2022-03-24,6.25677442551,11.5608901978,19.7486972809,1.11334574223,54.011882782,28.8855552673,3.06078004837,6.062541008,44.5236549377,24.7782516479
2022-03-25,6.25077342987,11.7136793137,19.8448524475,1.11334574223,54.3155555725,29.2678928375,3.1336555481,6.05882358551,44.3792915344,25.3901767731
2022-03-28,6.17879056931,11.6627483368,19.8300609589,1.12780475616,53.3788146973,29.1426467896,3.12150979042,6.04199314117,43.8273086548,24.7965202332
2022-03-29,6.20878219604,11.8091678619,19.600769043,1.15190339088,53.5744018555,28.8196430206,3.20045852661,6.0868730545,43.7338981628,25.9564304352
2022-03-30,6.09480571747,11.7582416534,19.556394577,1.1374437809,53.3993988037,28.8262329102,3.12150979042,6.08126354218,42.2732696533,25.1253166199
2022-03-31,5.98682498932,11.6309156418,19.556394577,1.12298488617,53.553817749,29.0965023041,3.12758278847,6.03077220917,42.3751754761,25.2897109985
2022-04-01,6.03481483459,11.554526329,19.556394577,1.11816501617,52.627368927,29.1690120697,3.17009353638,6.05321407318,43.0801887512,25.8102989197
2022-04-04,6.40674495697,11.5145368576,19.7265090942,1.13262450695,51.7266540527,29.3865432739,3.15187549591,6.01394319534,43.4467887878,26.2486915588
2022-04-05,6.20278358459,11.2086734772,19.556394577,1.09406650066,52.2619400024,29.1821937561,3.07899928093,5.8568611145,42.5345497131,25.3627758026
2022-04-06,6.00482320786,11.1194620132,19.3714790344,1.10852587223,52.9516220093,28.9976196289,2.95146656036,5.81198120117,41.4176864624,25.1070461273
2022-04-07,5.99282550812,11.157699585,19.467634201,1.10852587223,52.7817726135,29.0239963531,3.00612401962,5.76149129868,40.565120697,24.9335174561
2022-04-08,5.97482824326,11.215045929,19.7265090942,1.12298488617,51.5928268433,29.2217483521,2.94539380074,5.76149129868,39.7807617188,24.6047229767
2022-04-11,5.91484117508,11.234161377,19.6821308136,1.11816501617,51.3921012878,29.1228675842,2.91502976418,5.71100187302,38.7235717773,24.2028656006
2022-04-12,5.93883657455,11.157699585,19.578578949,1.11334574223,51.2994499207,29.346988678,2.96968531609,5.65490102768,38.1267738342,24.814786911
2022-04-13,6.01682043076,11.2660207748,19.578578949,1.11334574223,51.1090164185,29.0965023041,3.06078004837,5.66051054001,37.4532394409,25.1618442535
2022-04-14,5.96882963181,11.2978849411,19.6377506256,1.12780475616,51.2531356812,29.2019729614,3.07899928093,5.66612195969,36.2084999084,25.1161785126
2022-04-18,5.99882411957,11.5145368576,19.4750289917,1.12780475616,51.2788658142,29.4788341522,3.06685304642,5.69978141785,36.1829185486,24.9883174896
2022-04-19,6.06481027603,11.3061685562,19.2161521912,1.1374437809,53.5692481995,29.1030979156,3.06078004837,5.63807153702,36.3108100891,25.307975769
2022-04-20,6.02881860733,11.2711219788,19.2087516785,1.1374437809,54.1405639648,29.3865432739,3.07292580605,5.64368200302,35.4667663574,25.0705165863
2022-04-22,5.96882963181,11.102897644,19.0312366486,1.10852587223,53.6905555725,29.1162815094,3.03648853302,5.55953073502,34.3584289551,24.1298007965
2022-04-25,6.02281808853,11.0468206406,19.1495800018,1.13262450695,55.6605300903,29.6699924469,3.06078004837,5.54270124435,34.810295105,24.0658683777
2022-04-26,5.92083883286,10.6262550354,19.3492870331,1.13262450695,55.8062362671,29.9666213989,3.02434229851,5.30707979202,33.8213119507,23.6092090607
2022-04-27,5.92683744431,10.6262550354,19.3197002411,1.10852587223,56.493976593,30.1577911377,3.04248571396,5.27342033386,33.6763877869,23.4356784821
2022-04-28,5.95683240891,10.5281238556,19.2161521912,1.11334574223,56.4182128906,29.7227344513,3.10587000847,5.24536943436,32.9602241516,23.5452785492
2022-04-29,5.88484716415,10.4510192871,18.6096324921,1.11334574223,55.957775116,29.1953811646,3.09319329262,5.1668305397,31.3147659302,23.2347507477
2022-05-02,5.7948641777,10.3598995209,18.6540184021,1.09888613224,57.1933708191,28.7075805664,3.07248401642,5.13316869736,30.6327171326,22.6799716949
2022-05-03,6.00482320786,10.4141111374,18.9128913879,1.10370624065,57.6421546936,29.1030979156,3.10475754738,5.12194871902,30.598613739,22.2406482697
2022-05-04,6.11880159378,10.5334062576,18.6244297028,1.12780475616,58.7204055786,29.7622795105,3.21448922157,5.10512018204,31.928609848,22.7165813446
2022-05-05,6.10680294037,10.2176160812,17.8256053925,1.12298488617,57.2225189209,29.3865432739,3.14348649979,4.97608947754,30.376953125,21.7830238342
2022-05-06,6.35875225067,10.421125412,17.9069633484,1.11816501617,56.2958183289,29.4788341522,3.13703107834,4.99291849136,29.7204647064,21.4901447296
2022-05-09,6.29876565933,10.5755109787,18.165845871,1.07960760593,54.2850418091,29.6699924469,3.08539319038,4.92559909821,29.3538665771,21.1789569855
2022-05-10,6.49072647095,10.6035823822,17.9291591644,1.07960760593,54.8911819458,28.5669708252,3.12412214279,4.89193916321,28.6973876953,22.1491260529
2022-05-11,6.59270811081,10.7790279388,17.8403968811,1.07478773594,56.2258758545,27.9483718872,3.05957388878,4.9985294342,27.1542453766,21.8562431335
2022-05-12,6.9766330719,10.8351650238,18.165845871,1.06996870041,55.6022415161,28.3028564453,3.13703107834,5.08267879486,27.6231613159,22.1125164032
2022-05-13,6.77867174149,10.9895515442,18.1066741943,1.09888613224,57.1933708191,28.0317783356,3.17576026917,5.12755775452,27.8789253235,22.7074279785
2022-05-16,6.7186832428,11.2281494141,18.0844860077,1.11816501617,58.5513763428,28.0456809998,3.29194688797,5.18365907669,28.006811142,22.615901947
2022-05-17,6.66469240189,11.4456968307,18.1510543823,1.12298488617,58.7204055786,28.3167591095,3.36294984818,5.2285399437,28.8252754211,22.8264122009
2022-05-18,6.5987071991,11.2351665497,18.2619972229,1.09888613224,57.4906272888,28.4974727631,3.25321769714,5.14999961853,28.0494384766,22.6799716949
2022-05-19,6.6826915741,11.2141132355,18.4469146729,1.09888613224,58.871925354,28.5461235046,3.31776642799,5.18927001953,28.1517524719,22.3687877655
2022-05-20,6.81466197968,11.4316616058,18.4469146729,1.09888613224,60.1483421326,28.3584594727,3.33067560196,5.25659036636,29.0213623047,21.8837013245
