run_id,seed,tickers,fitness,hhi,score_median,score_mean,score_std,sectors,generations_run,converged_early
45,87,"['ABCB4', 'DASA3', 'MOVI3', 'NTCO3', 'PETR4', 'PGMN3', 'POMO3', 'SAPR11', 'SULA11', 'UGPA3']",4.507194395012151,0.16000000000000006,0.0862137977574989,0.1890501257146397,0.2756920371962088,"{'Petróleo, Gás e Biocombustíveis': 2, 'Financeiro e Outros': 2, 'Saúde': 2, 'Consumo Cíclico': 1, 'Bens Industriais': 1, 'Utilidade Pública': 1, 'Consumo não Cíclico': 1}",108,True
46,88,"['BBDC4', 'CPLE3', 'CYRE3', 'ENGI11', 'KLBN3', 'LREN3', 'MILS3', 'SLCE3', 'TAEE3', 'VIVT3']",4.404519544798241,0.18000000000000005,0.22231830370539105,0.2121756523751151,0.2874614857695601,"{'Utilidade Pública': 3, 'Consumo Cíclico': 2, 'Financeiro e Outros': 1, 'Comunicações': 1, 'Bens Industriais': 1, 'Consumo não Cíclico': 1, 'Materiais Básicos': 1}",52,True
47,89,"['CMIG3', 'CMIG4', 'CSAN3', 'GMAT3', 'GRND3', 'ITSA3', 'ODPV3', 'POMO3', 'VBBR3', 'VIVA3']",4.848419613246488,0.16000000000000006,0.29483347557237466,0.3146277696702972,0.30054527610033593,"{'Utilidade Pública': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Consumo Cíclico': 2, 'Financeiro e Outros': 1, 'Bens Industriais': 1, 'Consumo não Cíclico': 1, 'Saúde': 1}",70,True
48,90,"['BBDC3', 'ENGI11', 'MULT3', 'PETR4', 'PGMN3', 'PRIO3', 'SANB3', 'SBFG3', 'TAEE11', 'VULC3']",4.6241210588068595,0.22000000000000003,0.21930892838284408,0.2536382304892887,0.395855036224605,"{'Financeiro e Outros': 3, 'Consumo Cíclico': 2, 'Utilidade Pública': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Saúde': 1}",144,True
49,91,"['BMEB4', 'DIRR3', 'EGIE3', 'JHSF3', 'LAVV3', 'MRVE3', 'RAIL3', 'SANB4', 'SMFT3', 'TAEE3']",4.290278828328928,0.3400000000000001,0.08612813594508723,0.03396012241361823,0.33811935088047207,"{'Consumo Cíclico': 5, 'Utilidade Pública': 2, 'Financeiro e Outros': 2, 'Bens Industriais': 1}",117,True
50,92,"['BBDC3', 'CSMG3', 'HYPE3', 'KLBN3', 'MILS3', 'MULT3', 'PSSA3', 'UNIP3', 'UNIP6', 'VULC3']",4.435518169167543,0.22000000000000003,0.12347973850711613,0.2686171679532617,0.39955146067308017,"{'Financeiro e Outros': 3, 'Materiais Básicos': 3, 'Consumo Cíclico': 1, 'Bens Industriais': 1, 'Saúde': 1, 'Utilidade Pública': 1}",81,True
51,93,"['ASAI3', 'BBDC3', 'BEEF3', 'ISAE4', 'MULT3', 'POMO4', 'PRIO3', 'TTEN3', 'UNIP6', 'VAMO3']",4.34584035181284,0.20000000000000004,0.28122856486339753,0.3698619643536803,0.4370292295406293,"{'Consumo não Cíclico': 3, 'Financeiro e Outros': 2, 'Bens Industriais': 2, 'Utilidade Pública': 1, 'Materiais Básicos': 1, 'Petróleo, Gás e Biocombustíveis': 1}",116,True
52,94,"['BBDC4', 'BRKM5', 'CEAB3', 'COGN3', 'INTB3', 'ISAE4', 'LOGN3', 'RAIZ4', 'SBSP3', 'VULC3']",4.508920858872373,0.18000000000000005,0.333333333333333,0.3991628843618257,0.48397760647209975,"{'Consumo Cíclico': 3, 'Utilidade Pública': 2, 'Financeiro e Outros': 1, 'Tecnologia da Informação': 1, 'Bens Industriais': 1, 'Materiais Básicos': 1, 'Petróleo, Gás e Biocombustíveis': 1}",114,True
53,95,"['ABEV3', 'ALUP11', 'BBDC3', 'BRAV3', 'CBAV3', 'CRFB3', 'DIRR3', 'POMO3', 'SLCE3', 'TAEE4']",4.434206934696844,0.18000000000000005,0.24092257021832586,0.31019878234478854,0.3695639283467835,"{'Consumo não Cíclico': 3, 'Utilidade Pública': 2, 'Financeiro e Outros': 1, 'Consumo Cíclico': 1, 'Bens Industriais': 1, 'Materiais Básicos': 1, 'Petróleo, Gás e Biocombustíveis': 1}",97,True
54,96,"['BBDC4', 'CBAV3', 'CMIG3', 'GGBR4', 'GUAR3', 'ISAE4', 'MRVE3', 'SHUL4', 'SIMH3', 'VULC3']",4.383846110015409,0.22000000000000003,0.37102684189054796,0.44146519266576556,0.41050332764459824,"{'Consumo Cíclico': 3, 'Utilidade Pública': 2, 'Financeiro e Outros': 2, 'Materiais Básicos': 2, 'Bens Industriais': 1}",67,True
55,97,"['ALPA4', 'BRAV3', 'CBAV3', 'COGN3', 'EZTC3', 'LREN3', 'SLCE3', 'UGPA3', 'UNIP3', 'VALE3']",4.543154661959559,0.30000000000000004,0.006346072425992654,0.06529055216174333,0.24915913102633347,"{'Consumo Cíclico': 4, 'Materiais Básicos': 3, 'Petróleo, Gás e Biocombustíveis': 2, 'Consumo não Cíclico': 1}",138,True
56,98,"['AZZA3', 'BBAS3', 'BRFS3', 'DIRR3', 'EMBJ3', 'GMAT3', 'MRVE3', 'PGMN3', 'TAEE3', 'WEGE3']",4.389871454859574,0.20000000000000004,0.22211618213617307,0.1902099217470211,0.23655634978252266,"{'Consumo Cíclico': 3, 'Consumo não Cíclico': 2, 'Bens Industriais': 2, 'Financeiro e Outros': 1, 'Utilidade Pública': 1, 'Saúde': 1}",84,True
57,99,"['BBDC3', 'BPAC11', 'CMIG4', 'GGBR4', 'GOAU4', 'ITUB4', 'LREN3', 'MGLU3', 'SLCE3', 'USIM3']",4.639486157255391,0.24000000000000002,0.028657334545100107,0.14011914916513715,0.38172334685309034,"{'Financeiro e Outros': 3, 'Materiais Básicos': 3, 'Consumo Cíclico': 2, 'Consumo não Cíclico': 1, 'Utilidade Pública': 1}",77,True
58,100,"['BBAS3', 'CMIG4', 'CPLE3', 'CXSE3', 'ECOR3', 'EGIE3', 'ENAT3', 'ITSA3', 'LEVE3', 'TAEE3']",4.738433038551257,0.28,0.18838300361900873,0.23275133900576042,0.28178112717268294,"{'Utilidade Pública': 4, 'Financeiro e Outros': 3, 'Bens Industriais': 1, 'Consumo Cíclico': 1, 'Petróleo, Gás e Biocombustíveis': 1}",134,True
59,101,"['BRKM5', 'CPLE3', 'CRFB3', 'FRAS3', 'ITSA4', 'JBSS3', 'PGMN3', 'PORT3', 'SBFG3', 'UNIP3']",4.319553935881391,0.16000000000000006,0.019823904626356574,0.06752882754622005,0.27273079772639297,"{'Materiais Básicos': 2, 'Bens Industriais': 2, 'Consumo não Cíclico': 2, 'Financeiro e Outros': 1, 'Saúde': 1, 'Consumo Cíclico': 1, 'Utilidade Pública': 1}",81,True
