run_id,seed,tickers,fitness,hhi,score_median,score_mean,score_std,sectors
38,80,"['CSAN3', 'CXSE3', 'DIRR3', 'DXCO3', 'ISAE4', 'ITSA3', 'MILS3', 'MULT3', 'TAEE3', 'VAMO3']",5.413871701904961,0.20000000000000004,0.5976823310849544,0.4675634261150643,0.46534833437360595,"{'Financeiro e Outros': 3, 'Utilidade Pública': 2, 'Bens Industriais': 2, 'Consumo Cíclico': 1, 'Materiais Básicos': 1, 'Petróleo, Gás e Biocombustíveis': 1}"
39,81,"['ABEV3', 'BBDC3', 'CBAV3', 'DIRR3', 'EQTL3', 'ISAE4', 'ODPV3', 'POMO3', 'TAEE11', 'TAEE3']",5.611370176701401,0.22000000000000008,0.6748888056381657,0.5949406403529319,0.28575232010493584,"{'Utilidade Pública': 4, 'Financeiro e Outros': 1, 'Bens Industriais': 1, 'Consumo Cíclico': 1, 'Saúde': 1, 'Consumo não Cíclico': 1, 'Materiais Básicos': 1}"
40,82,"['AESB3', 'BPAN4', 'EGIE3', 'ITSA4', 'KLBN11', 'SBFG3', 'SIMH3', 'SUZB3', 'TAEE4', 'VULC3']",5.766276768078696,0.26,0.22825019434065547,0.3222683256983523,0.5506096606479431,"{'Financeiro e Outros': 3, 'Utilidade Pública': 3, 'Consumo Cíclico': 2, 'Materiais Básicos': 2}"
41,83,"['ABEV3', 'ASAI3', 'BBDC3', 'BPAC11', 'DIRR3', 'INTB3', 'KLBN4', 'MRVE3', 'POMO4', 'VULC3']",5.499422354452879,0.20000000000000004,0.5043510010332513,0.39770378852507443,0.4282544885165158,"{'Consumo Cíclico': 3, 'Financeiro e Outros': 2, 'Consumo não Cíclico': 2, 'Bens Industriais': 1, 'Materiais Básicos': 1, 'Tecnologia da Informação': 1}"
42,84,"['ABEV3', 'CURY3', 'CXSE3', 'DXCO3', 'ECOR3', 'KLBN3', 'LOGN3', 'MBRF3', 'RAIL3', 'USIM5']",5.584763367382724,0.24000000000000002,0.22191109217790386,0.14686746286003471,0.42528805738343484,"{'Bens Industriais': 3, 'Materiais Básicos': 3, 'Consumo não Cíclico': 2, 'Financeiro e Outros': 1, 'Consumo Cíclico': 1}"
43,85,"['ENGI11', 'FLRY3', 'KLBN4', 'PETR4', 'SAPR4', 'SMTO3', 'TAEE11', 'TOTS3', 'TTEN3', 'VIVA3']",5.597837011694652,0.18000000000000005,0.18587952821661574,0.265488637968875,0.2104385842397034,"{'Utilidade Pública': 3, 'Consumo não Cíclico': 2, 'Saúde': 1, 'Consumo Cíclico': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Tecnologia da Informação': 1, 'Materiais Básicos': 1}"
44,86,"['ENGI11', 'GGPS3', 'ITSA4', 'ODPV3', 'PRIO3', 'SBFG3', 'TIMS3', 'TOTS3', 'TTEN3', 'VULC3']",6.143107160381592,0.12000000000000002,0.20499999999999982,0.3065669506539313,0.46959698990366494,"{'Consumo Cíclico': 2, 'Financeiro e Outros': 1, 'Saúde': 1, 'Comunicações': 1, 'Tecnologia da Informação': 1, 'Utilidade Pública': 1, 'Consumo não Cíclico': 1, 'Bens Industriais': 1, 'Petróleo, Gás e Biocombustíveis': 1}"
45,87,"['ABEV3', 'BRKM5', 'DASA3', 'JHSF3', 'MBRF3', 'MDIA3', 'PRIO3', 'RDOR3', 'TAEE11', 'TAEE3']",6.273434794261477,0.20000000000000004,0.4291888087625113,0.4384111314018906,0.1900194429414836,"{'Consumo não Cíclico': 3, 'Utilidade Pública': 2, 'Saúde': 2, 'Consumo Cíclico': 1, 'Materiais Básicos': 1, 'Petróleo, Gás e Biocombustíveis': 1}"
46,88,"['BBDC3', 'BRAV3', 'CSMG3', 'CSNA3', 'CYRE3', 'ITUB3', 'MBRF3', 'MDIA3', 'MULT3', 'TAEE11']",5.946733296827369,0.20000000000000004,0.2644868350720255,0.29846302516486806,0.29111291201879513,"{'Financeiro e Outros': 3, 'Utilidade Pública': 2, 'Consumo não Cíclico': 2, 'Consumo Cíclico': 1, 'Materiais Básicos': 1, 'Petróleo, Gás e Biocombustíveis': 1}"
47,89,"['GMAT3', 'ISAE4', 'JBSS3', 'KLBN11', 'POMO3', 'RECV3', 'RENT3', 'SUZB3', 'TIMS3', 'VULC3']",5.577096522638371,0.16000000000000006,0.24733333333333327,0.39835719944395404,0.4460268790931358,"{'Consumo Cíclico': 2, 'Materiais Básicos': 2, 'Consumo não Cíclico': 2, 'Bens Industriais': 1, 'Utilidade Pública': 1, 'Comunicações': 1, 'Petróleo, Gás e Biocombustíveis': 1}"
