TICKER,PRECO,ULTIMO DIVIDENDO,DY,VALOR PATRIMONIAL COTA,P/VP,LIQUIDEZ MEDIA DIARIA,PERCENTUAL EM CAIXA,CAGR DIVIDENDOS 3 ANOS,CAGR VALOR COTA 3 ANOS,PATRIMONIO,N COTISTAS,GESTAO,N COTAS,SETOR
PATA11,9.1,-0.2901272330234109,1.5912880900701232,10.23,0.09858002966671277,-0.16943014270126475,0.7250913946761802,,,-0.6442304438753725,-0.475663148266613,,-0.6084351837145224,Misto
PMFO11,85.49,-0.14789604274883944,0.22129956773884973,87.24,0.03179502263688509,-0.1693958082231075,-0.6135778779332424,,,-0.5818050552262277,-0.47801142677137287,,-0.6268149832826287,Misto
PMIS11,7.79,-0.2862641636579287,0.6352307109009481,9.3,0.13568281134995042,-0.16935103918232325,0.9634150909361909,,,-0.5329028255004158,-0.4076298473206547,,-0.2768030760232136,Misto
REME11,78.5,-0.14789604274883944,-0.7610146376756826,91.59,0.12084169867665535,-0.16934425132501815,0.11052050134185432,,,-0.6052031730554653,-0.479881702613671,,-0.6349359133162878,Misto
RZTR11,84.62,-0.144384161507492,0.5394705210649401,97.61,0.11342114234000782,-0.1682096312328438,-0.4472583622454051,0.2819363404543601,0.5771338669576906,1.0517493530256536,1.1482882952359867,,-0.1743237836449077,Misto
RZZI11,1050.0,1.0145366481371645,-0.886120692138854,1306.33,0.16536503669654043,-0.16942314056114263,-0.5628707085162188,,,-0.5254263588703343,-0.4789017693324193,,-0.6481454317274542,Misto
RZZV11,1028.34,1.1550118977910624,-0.25750138144118967,1277.43,0.15794448035989292,-0.16939068057827683,-0.41379163043016953,,,-0.45471044828943036,-0.47873483010222306,,-0.6471253326009909,Misto
SAPI11,8.99,-0.283103470540716,0.8560969552001274,10.0,0.09115947333006524,-0.16935293709796723,0.7048085269093708,,,-0.38580538052806307,-0.3339428711120518,,0.09681941899044169,Misto
SARE11,4.8,-0.2978533717543753,-1.613589231054333,5.03,0.05405669164682768,-0.16928168878314093,-0.24240139780062978,-1.1049226132867909,0.08725741601720058,-0.2283196645428997,-0.1843096744461907,,1.6859713913247316,Misto
SEQR11,53.69,-0.1991168306538919,0.40200831307454193,97.26,0.3508789451127285,-0.169416232089022,-0.5131776824875357,0.1386926926501098,0.400591279625915,-0.5102572239221596,-0.4346183562023738,Ativa,-0.6093543508842195,Misto
TORD11,1.24,-0.30110453971206824,-0.49072377926759586,36.72,0.7237619010292665,-0.16943192653655037,-0.2758681296158653,-3.1812292711710914,-2.9887341080923036,-0.4631826267596665,0.039255342632561085,,-0.5036410643001276,Misto
TRUE11,23.2,-0.2992223030622525,-1.6012330775271062,28.31,0.15052392402324546,-0.16942186338317033,-0.5709838556229426,-0.19737894258293906,-0.003936768167425256,-0.5957027966667923,-0.4491309399474302,,-0.5887470289607988,Misto
VGHF11,5.19,-0.2918831736440846,0.9410455106998117,8.22,0.29151449441954835,-0.16833614979181724,-0.5446161275260902,-0.17133464298216627,-0.3675443486984334,0.599704462194717,3.442761173175437,,3.5160560028666006,Misto
VGRI11,5.31,-0.28924926271307405,1.9202706777325371,8.63,0.29893505075619586,-0.1693350777785324,-0.3519288837414007,,,-0.3796779204304372,-0.199645825060215,,0.23498850542419053,Misto
VIUR11,2.26,-0.2661235247388012,2.1270817973944958,3.54,0.2840939380829008,-0.16940484601646974,4.58492113070001,0.5063179985533257,0.30004384578132753,-0.5721759598047824,-0.08390129212418261,,0.030572632281323658,Misto
VRTM11,6.49,-0.2866153517820635,0.9564907026088454,9.42,0.24699115639966324,-0.1693687673969488,0.058799188536490285,,,-0.24933181834224735,-0.34925676316204995,,0.5374669248668053,Misto
WTSP11,55.02,-0.1672113895762504,-0.15092955726885818,96.35,0.3360378324394335,-0.1694354513621789,-0.5831535762830282,0.6736025382967509,0.7992735463817792,-0.5499692468057267,-0.477610772618902,,-0.6201661331882111,Misto
AFHI11,94.02,-0.06165680497931426,-0.15135122688037841,94.67,-0.9069122186012071,-0.3032476650776571,0.5032606979363804,0.0782158266857064,0.8176912567315647,-0.25635515782071716,-0.21429042593024858,,-0.36680293007431036,Papéis
ALZC11,7.35,-0.31072124713007065,0.46280478790008894,9.08,-0.09853080863022905,-0.44884094290587495,0.11685289243440534,,0.16923455257868,-0.4831847197825857,-0.42399028807072986,,-0.16113104540992382,Papéis
ARRI11,4.72,-0.32440610658890345,1.1412703330240614,8.39,0.9651289413315844,-0.4773039175804169,-0.6448316295221628,-0.8497998203969476,-0.9795915800269269,-0.4854952157617945,-0.3331708742627745,,-0.14359879291376787,Papéis
