date,value
2023-01-04,158.676945269
2023-01-05,158.757534116
2023-01-06,158.838163892
2023-01-09,158.918834619
2023-01-10,158.999546317
2023-01-11,159.080299006
2023-01-12,159.161092709
2023-01-13,159.241927444
2023-01-16,159.322803234
2023-01-17,159.4037201
2023-01-18,159.484678061
2023-01-19,159.565677139
2023-01-20,159.646717356
2023-01-23,159.72779873
2023-01-24,159.808921285
2023-01-25,159.89008504
2023-01-26,159.971290016
2023-01-27,160.052536235
2023-01-30,160.133823717
2023-01-31,160.215152483
2023-02-01,160.296522555
2023-02-02,160.377933953
2023-02-03,160.459386698
2023-02-06,160.540880811
2023-02-07,160.622416314
2023-02-08,160.703993227
2023-02-09,160.785611571
2023-02-10,160.867271367
2023-02-13,160.948972637
2023-02-14,161.030715401
2023-02-15,161.112499681
2023-02-16,161.194325497
2023-02-17,161.276192871
2023-02-22,161.358101824
2023-02-23,161.440052377
2023-02-24,161.522044551
2023-02-27,161.604078367
2023-02-28,161.686153846
2023-03-01,161.76827101
2023-03-02,161.850429879
2023-03-03,161.932630476
2023-03-06,162.01487282
2023-03-07,162.097156934
2023-03-08,162.179482838
2023-03-09,162.261850553
2023-03-10,162.344260102
2023-03-13,162.426711505
2023-03-14,162.509204783
2023-03-15,162.591739958
2023-03-16,162.674317051
2023-03-17,162.756936083
2023-03-20,162.839597076
2023-03-21,162.92230005
2023-03-22,163.005045028
2023-03-23,163.08783203
2023-03-24,163.170661078
2023-03-27,163.253532194
2023-03-28,163.336445398
2023-03-29,163.419400712
2023-03-30,163.502398157
2023-03-31,163.585437755
2023-04-03,163.668519527
2023-04-04,163.751643495
2023-04-05,163.834809679
2023-04-06,163.918018102
2023-04-10,164.001268785
2023-04-11,164.08456175
2023-04-12,164.167897017
2023-04-13,164.251274609
2023-04-14,164.334694546
2023-04-17,164.418156851
2023-04-18,164.501661544
2023-04-19,164.585208648
2023-04-20,164.668798184
2023-04-24,164.752430173
2023-04-25,164.836104637
2023-04-26,164.919821598
2023-04-27,165.003581077
2023-04-28,165.087383096
2023-05-02,165.171227676
2023-05-03,165.255114839
2023-05-04,165.339044607
2023-05-05,165.423017001
2023-05-08,165.507032043
2023-05-09,165.591089754
2023-05-10,165.675190157
2023-05-11,165.759333272
2023-05-12,165.843519122
2023-05-15,165.927747729
2023-05-16,166.012019113
2023-05-17,166.096333298
2023-05-18,166.180690304
2023-05-19,166.265090153
2023-05-22,166.349532866
2023-05-23,166.434018467
2023-05-24,166.518546977
2023-05-25,166.603118416
2023-05-26,166.687732808
2023-05-29,166.772390174
2023-05-30,166.857090535
2023-05-31,166.941833914
2023-06-01,167.026620333
2023-06-02,167.111449813
2023-06-05,167.196322376
2023-06-06,167.281238044
2023-06-07,167.366196839
2023-06-09,167.451198783
2023-06-12,167.536243898
2023-06-13,167.621332206
2023-06-14,167.706463728
2023-06-15,167.791638487
2023-06-16,167.876856504
2023-06-19,167.962117802
2023-06-20,168.047422402
2023-06-21,168.132770327
2023-06-22,168.218161599
2023-06-23,168.303596239
2023-06-26,168.389074269
2023-06-27,168.474595712
2023-06-28,168.56016059
2023-06-29,168.645768924
2023-06-30,168.731420737
2023-07-03,168.817116051
2023-07-04,168.902854888
2023-07-05,168.98863727
2023-07-06,169.074463219
2023-07-07,169.160332758
2023-07-10,169.246245907
2023-07-11,169.332202691
2023-07-12,169.41820313
2023-07-13,169.504247247
2023-07-14,169.590335064
2023-07-17,169.676466603
2023-07-18,169.762641887
2023-07-19,169.848860938
2023-07-20,169.935123777
2023-07-21,170.021430428
2023-07-24,170.107780912
