date,CXSE3,FIQE3,UNIP3,MBRF3,TAEE3,BMOB3,POMO3,JHSF3,PSSA3,LAVV3,SIMH3,AZZA3,PFRM3
2022-11-07,6.42184257507,2.69534373283,60.9667930603,8.59738540649,9.44398212433,12.6004190445,1.11816525459,5.27643156052,20.143075943,4.22535610199,20.4449100494,83.4443588257,3.02059030533
2022-11-08,6.38454961777,2.67512869835,60.8341140747,8.60492134094,9.49429416656,12.7272958755,1.13262462616,5.11453342438,20.1179904938,4.25257253647,19.9536304474,83.0788269043,3.00544929504
2022-11-09,6.41438388824,2.71555876732,60.7772598267,8.61245632172,9.44398212433,12.5607719421,1.12298488617,5.13660812378,19.9925689697,4.19133472443,18.7821083069,79.54246521,2.9903087616
2022-11-10,6.09366464615,2.64143657684,57.6246643066,8.16035842896,9.28586483002,11.9422483444,1.03141129017,4.73922157288,18.6797981262,3.91917061806,16.9492473602,73.7533874512,2.87675261497
2022-11-11,6.13095808029,2.62122154236,60.9604568481,8.86110973358,9.50866794586,11.9739675522,1.01695168018,4.51844978333,19.0226268768,3.76267623901,15.5131893158,73.8383865356,2.7934782505
2022-11-14,6.39200782776,2.59426856041,63.4875907898,8.2055683136,9.67397499084,12.0929145813,1.0362303257,4.44485902786,18.696521759,3.81030416489,15.4565057755,75.0455169678,2.64207005501
2022-11-16,6.12349939346,2.52688503265,62.0787162781,7.64798116684,9.16729068756,11.5854082108,1.01695168018,4.29032087326,18.5627403259,3.55174827576,14.4739379883,73.1838150024,2.61178851128
2022-11-17,5.8922829628,2.43254756927,57.5251541138,7.63291168213,9.15252780914,11.3792333603,1.01213252544,4.10634374619,18.3536987305,3.47690320015,13.8881788254,73.9914093018,2.61935901642
2022-11-18,5.92211723328,2.38537955284,55.3062782288,7.45960760117,9.13776493073,11.2999362946,1.00249278545,4.0769071579,18.1530170441,3.42927384377,13.831492424,75.1475219727,2.56636619568
2022-11-21,5.97432851791,2.3719022274,55.7699317932,7.38425779343,9.13776493073,11.4981813431,1.01213252544,4.22408866882,18.7132472992,3.53813958168,14.5117282867,79.4319534302,2.52094364166
2022-11-22,5.89974117279,2.33147239685,55.4387550354,7.14313936234,9.07871818542,11.2920055389,1.01213252544,4.1578578949,18.6463546753,3.42247009277,14.0960292816,75.5640716553,2.52094364166
2022-11-23,5.99670314789,2.29104208946,54.9552345276,7.36918783188,8.96799945831,11.1254796982,1.01695168018,4.09898614883,19.0811538696,3.36123275757,14.020447731,72.9117965698,2.52094364166
2022-11-24,6.13841676712,2.43254756927,56.9621582031,7.41439819336,9.07871818542,11.5299005508,1.03141129017,4.22408866882,19.6664714813,3.65380978584,14.9463253021,77.1027069092,2.62692928314
2022-11-25,6.07874679565,2.35842561722,56.6309890747,7.24862861633,8.94585609436,11.3792333603,1.01695168018,4.05483102798,19.390537262,3.47009825706,14.1149244308,73.8383865356,2.61935901642
2022-11-28,5.98178625107,2.32473373413,55.6970710754,6.81913614273,8.91633319855,11.1968479156,1.01213252544,4.0106754303,19.6748313904,3.44288277626,13.9826564789,73.0563201904,2.61178851128
2022-11-29,6.03399658203,2.46623969078,57.6245079041,6.82667064667,8.87204742432,11.6171274185,1.02177143097,4.1578578949,19.8086147308,3.60618114471,14.3983564377,74.6374664307,2.68749260902
2022-11-30,6.00416135788,2.5605764389,56.2468147278,6.59308767319,8.54727840424,11.5774774551,1.01213252544,4.0769071579,20.2434177399,3.51772785187,14.4172525406,76.1421203613,2.7859082222
2022-12-01,6.10858249664,2.57405400276,56.8296928406,6.13345575333,8.78347301483,11.593337059,1.00731265545,4.00331783295,20.0427398682,3.51772785187,14.1527147293,72.6142730713,2.7253446579
2022-12-02,6.08620643616,2.64817476273,57.5582771301,6.09578037262,8.65061473846,11.7202129364,1.01695168018,4.09898614883,19.9340362549,3.67422246933,14.2849826813,74.1954345703,2.7253446579
2022-12-05,6.05637216568,2.59426856041,56.6243515015,5.87726640701,8.59156513214,11.4664621353,1.00731265545,3.83406019211,19.4156188965,3.51772785187,13.4157905579,71.6961746216,2.68749260902
2022-12-06,5.9295759201,2.5470995903,57.2933349609,5.97522068024,8.67275810242,11.8470907211,1.01695168018,3.8414182663,19.3988952637,3.53133630753,13.1512546539,70.9821090698,2.66478157043
2022-12-07,5.89974117279,2.5605764389,56.7502059937,6.06564092636,8.7022819519,11.8550195694,1.02177143097,3.85613703728,19.2233028412,3.5245320797,13.0756731033,71.3136367798,2.64964079857
2022-12-08,5.9370341301,2.52014660835,55.3261528015,5.74163722992,8.67275810242,11.5140390396,0.997672975063,3.7383916378,18.9557304382,3.40205788612,12.376540184,69.8259887695,2.55879616737
2022-12-09,5.97432851791,2.48645472527,56.7634468079,5.69642734528,8.66537475586,11.1968479156,1.01213252544,3.71631360054,19.0560741425,3.32721209526,12.187584877,67.6242599487,2.57393670082
2022-12-12,5.85499048233,2.5134074688,55.6374511719,5.78684711456,8.56942367554,10.9351663589,0.983214318752,3.6648015976,18.5125694275,3.19793391228,11.9041538239,66.1281280518,2.49823260307
2022-12-13,5.59393978119,2.49319267273,55.8162994385,5.50805425644,8.30370521545,10.83207798,0.925378024578,3.56913518906,17.6847686768,3.12308883667,11.5829305649,64.3089370728,2.5285141468
2022-12-14,5.60885715485,2.49319267273,55.6374511719,5.39502906799,8.14132118225,11.0382528305,0.939836978912,3.62800550461,17.4422855377,3.14350104332,11.5073490143,63.3313484192,2.58907771111
2022-12-15,5.5715637207,2.5673148632,54.564453125,5.75670719147,8.25203704834,10.9272356033,0.939836978912,3.55441522598,17.634601593,3.13669776917,11.564034462,63.9858970642,2.55879616737
2022-12-16,5.76548624039,2.42580962181,53.0344200134,5.83205747604,8.02322387695,10.9430952072,0.910919368267,3.3820066452,17.6596889496,3.00741863251,11.3183927536,62.8637962341,2.56636619568
2022-12-19,5.78040361404,2.43254756927,53.6504020691,5.92247581482,8.22989368439,10.9986047745,0.983214318752,3.57526445389,17.8770847321,3.06185221672,11.7907800674,66.2344894409,2.58150696754
2022-12-20,5.96686887741,2.52688503265,55.9686317444,5.82833433151,8.25941848755,11.2206382751,1.0362303257,3.70162343979,18.4791202545,3.07546019554,12.565495491,68.8708190918,2.65721130371
2022-12-21,6.05637216568,2.58079171181,54.8625068665,5.93910694122,8.38489627838,11.3316545486,1.08442759514,3.71649050713,18.763420105,3.11628460884,12.6599721909,67.3766174316,2.65985321999
2022-12-22,6.10858249664,2.5134074688,54.9088630676,6.33959197998,8.62847042084,11.3475151062,1.13262462616,3.67932605743,19.0811538696,3.11628460884,12.8489274979,66.0970993042,2.70763516426
2022-12-23,6.25029468536,2.54036140442,54.2266464233,6.74007749557,8.65799427032,11.4902505875,1.19046056271,3.78338813782,19.1396846771,3.26597523689,13.3968963623,69.4289932251,2.77930760384
2022-12-26,6.19062662125,2.58079171181,54.3392486572,6.75711870193,8.5768032074,11.5695495605,1.18082094193,3.79825377464,18.8219490051,3.33401632309,13.1701507568,67.4624862671,2.81912589073
2022-12-27,6.07128953934,2.45276260376,54.0809364319,6.77416086197,8.47346973419,11.1968479156,1.19207668304,3.6644589901,19.1145992279,3.25236749649,12.3576450348,65.7536087036,2.73948979378
2022-12-28,6.15333366394,2.64143657684,54.4054870605,7.11499929428,8.62109088898,11.5774774551,1.23300659657,3.82798552513,19.6079368591,3.27277970314,13.1008491516,67.565536499,2.85894393921
2022-12-29,6.22792005539,2.62795996666,54.2862586975,7.41323328018,8.58418464661,11.3475151062,1.22789001465,3.73135709763,19.3570899963,3.24556279182,13.0429677963,67.1962814331,2.92265343666
2023-01-02,6.05637216568,2.52688503265,53.0542907715,7.1235203743,8.53251743317,10.9034461975,1.18184494972,3.62729501724,18.9306468964,3.08906841278,12.2133102417,63.6496887207,2.77134418488
2023-01-03,6.03399658203,2.49319267273,51.9150505066,6.97866392136,8.36275196075,10.6893424988,1.18184494972,3.56783056259,18.5710983276,3.06865644455,11.6537752151,61.6660041809,2.68374419212
2023-01-04,6.07874679565,2.5470995903,51.8620529175,7.11499929428,8.37751483917,10.6893424988,1.20230960846,3.56039834023,18.6296310425,3.06185221672,12.0589570999,63.0829238892,2.69170808792
2023-01-05,6.04145526886,2.4595015049,51.597114563,7.21725130081,8.46608829498,10.9986047745,1.23812270164,3.65702486038,18.813583374,3.07546019554,12.5413141251,63.8386154175,2.71559882164
2023-01-06,6.01162052155,2.49319267273,51.8753089905,7.20020914078,8.72442531586,11.3157958984,1.22277438641,3.61242866516,19.0644321442,3.23195457458,13.0815572739,65.0923690796,2.69967150688
2023-01-09,6.05637216568,2.5605764389,52.1005020142,7.1064786911,8.80561733246,11.2999362946,1.22789001465,3.56039834023,19.2400302887,3.22515058517,13.2166166306,64.4311447144,2.74745321274
2023-01-10,6.07874679565,2.61448383331,50.8089256287,7.31098127365,8.84990215302,11.5774774551,1.22789001465,3.64959359169,19.6831912994,3.32040834427,13.8533287048,66.1829681396,2.74745321274
2023-01-11,6.07874679565,2.5605764389,51.1003608704,7.36210727692,8.89213466644,11.6012678146,1.22277438641,3.67932605743,19.7500858307,3.4088613987,14.0076847076,67.8403396606,2.74745321274
2023-01-12,6.10858249664,2.60774493217,50.9281425476,7.36210727692,8.93046092987,11.4664621353,1.23812270164,3.63472819328,19.5995731354,3.47009825706,13.5832090378,68.3555679321,2.71559882164
2023-01-13,6.23537826538,2.63469910622,50.7758026123,7.13204193115,8.90746498108,11.3871641159,1.24323904514,3.53809976578,19.4574298859,3.44288277626,13.3323812485,67.6256484985,2.66781711578
2023-01-16,6.08620643616,2.60100650787,50.5307312012,6.86789178848,8.89213466644,11.3395843506,1.23300659657,3.48606920242,19.3738117218,3.35442876816,12.8886127472,66.4921112061,2.70763516426
2023-01-17,6.25775432587,2.61448383331,51.1069793701,7.07239437103,8.95345973969,11.3316545486,1.26370406151,3.57526445389,19.5661315918,3.41566610336,13.0622625351,68.6990737915,2.74745321274
2023-01-18,6.36963272095,2.62795996666,51.4116592407,7.01274776459,8.99945259094,11.4743909836,1.26881968975,3.58873438835,20.0427398682,3.53813958168,13.5060310364,68.9996261597,2.80319857597
2023-01-19,6.39946699142,2.61448383331,52.9218215942,7.04683208466,9.06077766418,11.6964244843,1.26881968975,3.67131996155,19.8587856293,3.58576869965,13.7375631332,70.2533874512,2.74745321274
2023-01-20,6.28758859634,2.62795996666,51.6898498535,6.97866392136,9.03777980804,11.8153715134,1.26370406151,3.6112575531,19.5410442352,3.69463396072,14.0655660629,69.90990448,2.81912589073
2023-01-23,6.25029468536,2.55383872986,51.9945259094,7.17464590073,9.01478385925,11.9263877869,1.2585875988,3.59624218941,19.3988952637,3.70143842697,13.7761516571,70.4251251221,2.93061709404
2023-01-24,6.3323392868,2.59426856041,51.987903595,7.15760374069,9.12210273743,11.8946695328,1.2585875988,3.60374927521,19.7249965668,3.71504712105,14.4900426865,71.1636581421,2.8987622261
2023-01-25,6.47405290604,2.60100650787,51.597114563,7.14056253433,9.14509963989,12.2515077591,1.32509863377,3.75390577316,19.9423999786,3.78308820724,14.4707479477,72.4517593384,2.93858075142
2023-01-26,6.48151111603,2.5605764389,51.749458313,7.07239437103,9.19876003265,12.711438179,1.31486570835,3.80646061897,20.2601394653,3.85112905502,14.5672206879,71.8248825073,3.02618026733
2023-01-27,6.46659469604,2.5470995903,51.0473670959,6.84232854843,9.26774978638,12.6797170639,1.2995172739,3.76141405106,20.3186702728,3.76947999001,14.3549823761,71.137878418,2.98636221886
2023-01-30,6.49642848969,2.55383872986,51.0076179504,6.63782548904,9.31374263763,12.5845594406,1.2892844677,3.76892185211,20.8203716278,3.72185087204,14.3935709,75.663444519,2.98636221886
2023-01-31,6.48151111603,2.53362298012,51.405040741,6.56113672256,9.42872714996,12.6876478195,1.31486570835,3.866522789,21.6565284729,3.72865581512,14.9916944504,75.2254867554,2.99432563782
2023-02-01,6.47405290604,2.58079171181,51.6633529663,6.91049671173,9.24475288391,12.759016037,1.33021402359,3.81396770477,21.2886161804,3.74226236343,14.9916944504,75.7750701904,2.9465444088
2023-02-02,6.36217355728,2.48645472527,51.3189315796,6.62930488586,9.24475288391,12.6162796021,1.3455632925,3.79144477844,21.2635326385,3.72865581512,14.663690567,76.1271591187,2.98636221886
2023-02-03,6.17570924759,2.50666999817,51.0804786682,6.56113672256,9.0761089325,12.2515077591,1.31998193264,3.78393602371,21.0795764923,3.58576869965,14.2778053284,74.3066329956,2.9067261219
2023-02-06,6.28012990952,2.40559482574,51.0009994507,6.11804771423,9.19876003265,11.910528183,1.3455632925,3.63378143311,21.2133636475,3.59937691689,14.2778053284,73.3448562622,2.88283467293
2023-02-07,6.21300268173,2.41907024384,51.0009994507,5.8027715683,9.09144020081,11.6567754745,1.2995172739,3.60374927521,21.3220596313,3.46329426765,14.2585096359,71.7046585083,2.78727126122
2023-02-08,6.30996370316,2.35842561722,50.7691802979,5.97319078445,9.19876003265,11.6726360321,1.3455632925,3.68633556366,21.6063575745,3.56535625458,14.7408685684,72.4861221313,2.75541687012
2023-02-09,6.18316793442,2.16975164413,50.4843673706,5.72608375549,9.1144361496,11.4981813431,1.33021402359,3.56621098518,21.2133636475,3.45649075508,13.6410923004,69.6522674561,2.7315261364
2023-02-10,6.25029468536,2.08889126778,50.9215202332,5.640873909,9.15276622772,11.4981813431,1.35579562187,3.60374927521,22.2418365479,3.53133630753,14.0462732315,66.4835205078,2.62799859047
2023-02-13,6.28758859634,2.06867623329,51.2990570068,5.70904111862,9.24475288391,11.6091976166,1.33021402359,3.68633556366,22.492685318,3.54494380951,14.1234502792,68.7849502563,2.60410761833
2023-02-14,6.24283695221,2.00803136826,51.2791938782,5.60678958893,9.19109249115,11.4902505875,1.33533072472,3.62627196312,22.492685318,3.558552742,13.9690952301,66.5694046021,2.50854444504
2023-02-15,6.28012990952,2.12258338928,51.6037368774,5.82833433151,9.19876003265,11.8074426651,1.32509863377,3.64746069908,22.3923492432,3.65380978584,14.8373403549,67.2306289673,2.60410761833
2023-02-16,6.45167589188,2.10910654068,50.4048843384,5.76016712189,9.16042995453,11.8470907211,1.30463349819,3.63987731934,23.0445518494,3.64020133018,14.7987518311,67.6084899902,2.56428980827
2023-02-17,6.40692472458,2.13605952263,50.0074768066,5.60678958893,9.18342685699,11.8233013153,1.33021402359,3.56404662132,23.3204860687,3.58576869965,14.5479259491,68.1408843994,2.62003493309
2023-02-22,6.40692472458,2.12932133675,49.9015007019,5.3426399231,9.18342685699,11.4030227661,1.30974948406,3.51854896545,22.3254547119,3.56535625458,14.6829862595,65.7793579102,2.59614443779
2023-02-23,6.39946699142,2.14279842377,49.9809799194,5.35968208313,9.1144361496,11.2127084732,1.2944009304,3.57163000107,22.6348361969,3.57216072083,14.4128646851,65.865234375,2.62003493309
2023-02-24,6.30996370316,2.16975164413,50.0074768066,5.36820268631,9.04544639587,11.0699729919,1.26881968975,3.51096487045,22.6097488403,3.5245320797,13.6989736557,64.0962371826,2.59614443779
2023-02-27,6.36963272095,2.21018123627,49.5901947021,5.49601793289,9.09910678864,11.1968479156,1.24323904514,3.42755079269,22.4508800507,3.64700627327,13.6410923004,64.405380249,2.68374419212
2023-02-28,6.31742238998,2.09562969208,49.5239524841,5.42784929276,9.09144020081,11.2206382751,1.2944009304,3.20764279366,22.1331386566,3.64020133018,13.8533287048,64.0618896484,2.78727126122
2023-03-01,6.3323392868,2.11584448814,49.9544906616,5.59826898575,9.14509963989,10.966884613,1.2944009304,3.2758898735,21.832118988,3.53813958168,13.4867362976,63.4779396057,2.63596248627
2023-03-02,6.25775432587,2.16975164413,49.9081230164,5.66643714905,9.13743305206,10.6893424988,1.34044694901,3.21522474289,21.9408187866,3.50411987305,13.2937936783,62.4560470581,2.55632638931
2023-03-03,6.33979845047,2.24387359619,49.8683891296,5.76868772507,9.16042995453,10.6655521393,1.31486570835,3.16972637177,21.5729103088,3.41566610336,13.3516769409,63.7355690002,2.58818078041
2023-03-06,6.37709188461,2.22365903854,49.9942245483,5.89650249481,9.19109249115,10.6021156311,1.3455632925,3.2303917408,21.8237571716,3.42247009277,14.1234502792,64.0618896484,2.57225346565
2023-03-07,6.33979845047,2.23039650917,49.6762962341,5.92206573486,9.19876003265,10.6338329315,1.36783015728,3.20764279366,22.0746097565,3.47009825706,14.5479259491,64.525604248,2.50058078766
2023-03-08,6.35471630096,2.29104208946,50.0737113953,5.95614910126,9.2600851059,10.8637971878,1.36252808571,3.34413862228,22.3672618866,3.67422246933,15.8599395752,66.6552658081,2.58818078041
2023-03-09,6.43675899506,2.14279842377,49.8087692261,5.99023294449,9.24475288391,10.9827442169,1.41024339199,3.23797369003,22.4676036835,3.64700627327,16.1107654572,66.7239685059,2.58818078041
2023-03-10,6.33979845047,2.22365903854,49.3517532349,5.81981372833,9.19876003265,10.9510259628,1.42614817619,3.16972637177,21.8822898865,3.57216072083,15.435464859,58.9953231812,2.54836273193
2023-03-13,6.25775432587,2.23334288597,48.3515968323,5.81981372833,9.27541542053,10.7369213104,1.42084729671,3.16972637177,21.1548290253,3.60618114471,15.5705242157,58.8836898804,2.58021688461
2023-03-14,6.23537826538,2.19877123833,47.2918395996,5.77720880508,9.38273429871,10.4673089981,1.40494191647,3.18489384651,20.8454551697,3.57216072083,14.9724006653,57.5182991028,2.58818078041
2023-03-15,6.26521253586,2.24717116356,47.0732650757,5.85389757156,9.57437324524,10.5228176117,1.3837351799,3.24555754662,20.8705387115,3.60673928261,15.3196992874,58.30834198,2.58818078041
2023-03-16,6.25775432587,2.28865742683,47.0931358337,6.04987955093,9.14509963989,10.5783262253,1.3837351799,3.22280836105,20.7200279236,3.64196205139,15.7634687424,59.1842498779,2.58818078041
2023-03-17,6.21300268173,2.25408625603,48.0138015747,6.2458615303,9.10677242279,10.83207798,1.35722661018,2.97580194473,20.5193500519,3.59265136719,15.2425222397,57.3465461731,2.53243517876
2023-03-20,6.16079235077,2.14345574379,49.4312324524,6.08396291733,9.12210273743,10.3800811768,1.32011508942,2.85308861732,20.0929107666,3.52220702171,13.9690952301,54.9249038696,2.52447152138
2023-03-21,6.26521253586,2.19877123833,45.841293335,5.99023294449,8.92279720306,10.1897668839,1.28300356865,2.81474041939,20.0511016846,3.50811767578,13.7761516571,55.139591217,2.50854444504
2023-03-22,6.34725809097,2.30940008163,44.7351646423,5.73460435867,8.92279720306,10.348361969,1.33071875572,2.7840628624,20.2601394653,3.56447291374,14.3742761612,53.6711502075,2.516507864
2023-03-23,6.4442191124,2.29557228088,43.0660400391,5.42784929276,8.82314395905,10.1976966858,1.31481325626,2.69202756882,20.1681632996,3.45880723,13.2166166306,52.5633735657,2.42890810966
2023-03-24,6.42930078506,2.37163090706,44.0926818848,5.62383174896,8.96112442017,10.6203355789,1.31481325626,2.73804473877,20.176525116,3.57151794434,13.6796808243,53.3705978394,2.38908982277
2023-03-27,6.51134586334,2.39237356186,44.271522522,5.62383174896,8.95345973969,10.6607179642,1.31481325626,2.83007979393,19.9674854279,3.64900660515,13.9883909225,53.5509262085,2.47668981552
2023-03-28,6.55609750748,2.41311645508,45.3710250854,5.65791559219,8.95345973969,11.1049127579,1.29890835285,2.91444563866,20.1096324921,3.67718410492,14.2585096359,55.3027534485,2.4846534729
2023-03-29,6.55609750748,2.32322955132,44.5430831909,5.640873909,8.90746498108,11.0322275162,1.2777017355,2.87609791756,19.8002529144,3.59265136719,14.1427440643,55.2082977295,2.47668981552
2023-03-30,6.56355619431,2.41311645508,45.0133514404,5.77720880508,8.90746498108,11.322974205,1.31481325626,2.91444563866,19.791891098,3.6137843132,14.5479259491,56.625213623,2.58818078041
2023-03-31,6.56355619431,2.3163151741,43.913848877,5.65791559219,8.89979934692,11.1210670471,1.30421030521,2.8377494812,19.6664714813,3.59265136719,14.4321594238,54.5384750366,2.60410761833
2023-04-03,6.38454961777,2.42003107071,43.7151412964,5.36820268631,8.86147117615,10.8545484543,1.26709878445,2.8377494812,19.0309906006,3.62082839012,13.8340358734,53.2847137451,2.60410761833
2023-04-04,6.54863739014,2.33014440536,44.2450256348,5.42784929276,8.96879005432,11.0968379974,1.2883054018,2.8377494812,19.5744895935,3.65605044365,14.1813335419,53.9802970886,2.52447152138
2023-04-05,6.56355619431,2.25408625603,44.5828285217,5.3426399231,8.94579315186,10.9595413208,1.2936065197,2.8377494812,19.315279007,3.59969568253,13.8533287048,51.232334137,2.43687176704
2023-04-06,6.75747871399,2.26791405678,44.1787872314,5.36820268631,8.93812561035,10.9433879852,1.32541704178,2.82241082191,19.5577716827,3.59265136719,14.1427440643,53.6453857422,2.41298103333
2023-04-10,6.93648576736,2.24717116356,45.092830658,5.46193313599,8.63916778564,10.8222446442,1.34662342072,2.87609791756,19.7333564758,3.55038428307,13.9690952301,54.6071777344,2.38908982277
2023-04-11,7.07819890976,2.38545870781,46.0797386169,5.75164651871,8.67749595642,11.2422113419,1.38903677464,3.03715872765,19.8337001801,3.71240592003,15.1074609756,59.252948761,2.444835186
2023-04-12,7.32433176041,2.42003107071,46.2983055115,5.8027715683,8.85380649567,11.3875846863,1.44205379486,3.02948904037,19.9340362549,3.75467276573,15.4547595978,59.1756668091,2.43687176704
2023-04-13,7.38400030136,2.44077372551,45.4372558594,5.39376592636,8.88446807861,11.6864080429,1.48446702957,3.09084701538,20.0176544189,3.78285002708,15.7055864334,59.1413192749,2.47668981552
2023-04-14,7.35416603088,2.44768834114,45.0199737549,5.23186731339,8.89979934692,11.7510185242,1.51627671719,3.08317613602,20.2266960144,3.78989505768,15.6091136932,58.2739906311,2.52447152138
2023-04-17,7.413834095,2.47534608841,44.7616577148,5.30855607986,8.99178695679,11.8721618652,1.49507033825,3.1828815937,20.2935886383,3.83920574188,15.5319356918,58.2052879333,2.52447152138
2023-04-18,7.25720405579,2.47534608841,44.5894470215,5.41932868958,8.94579315186,11.646027565,1.47916531563,3.12919425964,20.3103084564,3.79693961143,15.0688724518,57.6814651489,2.50854444504
2023-04-19,7.23482942581,2.44077372551,44.3774986267,5.30003547668,8.87680244446,11.3714313507,1.46856164932,2.95279359818,20.5611572266,3.70536255836,14.4321594238,55.1567649841,2.42890810966
2023-04-20,7.24228811264,2.45460271835,43.8741073608,5.41080713272,8.86913776398,11.4360427856,1.4526566267,2.89683032036,20.3688411713,3.62787342072,14.9338121414,56.7540206909,2.46872615814
2023-04-24,7.30195522308,2.35088729858,42.2432632446,5.39376592636,9.05311393738,11.1291418076,1.44735491276,2.85023283958,20.5277080536,3.69831728935,14.7408685684,55.5346107483,2.46076273918
2023-04-25,7.38400030136,2.39928770065,42.7466468811,5.39376592636,9.03011512756,10.8787784576,1.45795869827,2.87353110313,20.5109863281,3.66309499741,14.5479259491,53.5852813721,2.4527990818
2023-04-26,7.45112800598,2.30940008163,41.8079071045,5.26595115662,8.96879005432,10.7172527313,1.46326065063,2.82693338394,20.8287296295,3.65605044365,14.9531059265,53.782787323,2.4527990818
2023-04-27,7.39891862869,2.38545870781,41.4609794617,5.36820268631,8.98412132263,10.9110822678,1.46856164932,2.89683032036,21.0461292267,3.75467276573,14.7215747833,54.555644989,2.50058078766
2023-04-28,7.4385228157,2.36471557617,42.6854171753,5.54714298248,9.25241756439,11.0403051376,1.47916531563,3.01332473755,21.0126819611,3.80398321152,14.7987518311,57.0030555725,2.55632638931
2023-05-02,7.32843875885,2.35780143738,41.3657455444,5.43637037277,9.19876003265,11.137219429,1.48446702957,2.93566060066,20.6698608398,3.65605044365,14.3163938522,54.8991508484,2.50854444504
2023-05-03,7.40707063675,2.42003107071,41.3453369141,5.58122730255,9.24475288391,11.3148975372,1.59050059319,2.97449278831,20.2183322906,3.66309499741,14.7408685684,51.8677978516,2.4527990818
2023-05-04,7.4385228157,2.37163090706,40.814743042,5.68347835541,9.07207202911,11.2179832458,1.60110342503,2.96672725677,19.6497440338,3.67013978958,13.7761516571,51.0949363708,2.46872615814
2023-05-05,7.52501726151,2.36471557617,42.753452301,5.73460435867,9.21802520752,11.6621799469,1.66472327709,3.10652112961,19.9674854279,3.76876068115,14.6064043045,54.3495559692,2.50058078766
2023-05-08,7.61151313782,2.35088729858,42.7602462769,5.70052051544,9.18729686737,11.597568512,1.80256712437,3.09875416756,19.7249965668,3.77580690384,14.9739818573,53.7226791382,2.56428980827
2023-05-09,7.62723827362,2.35088729858,42.1888389587,5.69199895859,9.27947711945,11.8721618652,1.77075719833,3.0832221508,19.6581039429,3.80398321152,15.4382925034,55.3972167969,2.62799859047
2023-05-10,7.69800758362,2.35780143738,41.8351173401,5.70904111862,9.3716583252,12.0013828278,1.78666198254,3.18418312073,19.9591236115,3.96600484848,15.4963312149,56.2216110229,2.65985321999
2023-05-11,7.83167886734,2.42003107071,42.4745445251,5.72608375549,9.45615577698,11.4683475494,1.83967828751,3.19194936752,19.9591236115,3.98713827133,15.9412937164,57.8532104492,2.67578053474
2023-05-12,7.8159532547,2.36471557617,44.5492973328,5.58974838257,9.49456310272,11.1452951431,1.85558378696,3.1375849247,18.8470344543,3.9730489254,15.5543699265,58.2052879333,2.65188956261
2023-05-15,7.67441654205,2.33014440536,45.2227401733,5.63235235214,9.47920131683,11.0968379974,1.7972650528,3.16088485718,19.1814956665,4.00827121735,15.9799871445,59.8454818726,2.66781711578
2023-05-16,7.6822810173,2.33014440536,44.0459136963,5.30003547668,9.47920131683,10.7414798737,1.79196381569,2.95119452477,19.164773941,3.98713827133,15.3802528381,58.8922767639,2.62799859047
2023-05-17,7.74518585205,2.30940008163,45.7125167847,5.35968208313,9.47151947021,10.8626241684,1.88209164143,3.15311837196,19.1145992279,4.10126590729,16.2121429443,61.4770812988,2.54039907455
2023-05-18,7.7609128952,2.3163151741,47.2158584595,5.58974838257,9.50224685669,11.1291418076,1.98812544346,3.33174324036,18.813583374,4.18626594543,16.8118743896,62.2413635254,2.52447152138
2023-05-19,7.80022716522,2.35088729858,48.2974510193,5.88798093796,9.54833602905,11.1210670471,2.04114174843,3.40866661072,19.1145992279,4.25001621246,17.1794528961,61.1164093018,2.54836273193
2023-05-22,7.74518585205,2.44077372551,47.4131317139,5.92206573486,9.48688411713,11.1533727646,2.01993513107,3.42437529564,19.1898574829,4.25001621246,17.4696445465,60.8502120972,2.58818078041
2023-05-23,7.80022716522,2.43385958672,45.2635498047,5.61531114578,9.49456310272,11.1291418076,1.96691906452,3.50291490555,19.3069210052,4.2925157547,17.1407604218,59.5620994568,2.62003493309
2023-05-24,7.86313247681,2.48917460442,45.2431411743,5.47897529602,9.53297233582,11.2745170593,1.95101368427,3.49506044388,19.3988952637,4.37043333054,16.6184120178,59.8884086609,2.61207127571
2023-05-25,7.99680519104,2.55140399933,45.1207046509,5.47897529602,9.54065322876,11.3795080185,1.88209164143,3.62072658539,19.6413841248,4.44835042953,17.1601066589,61.9408035278,2.65188956261
2023-05-26,7.9889421463,2.58597612381,45.4812355042,5.47045516968,9.58674240112,11.532957077,1.94571220875,3.6521422863,19.515958786,4.59710073471,17.7598400116,64.3538589478,2.71559882164
2023-05-29,8.08329963684,2.5583178997,45.8553657532,5.44489192963,9.67124176025,11.4118146896,1.86088502407,3.58145618439,19.9005908966,4.51210021973,17.6824550629,63.8643798828,2.7633805275
2023-05-30,8.09902572632,2.5583178997,45.379196167,5.32559776306,9.60210704803,11.3148975372,1.80786859989,3.58931064606,19.9842090607,4.51210021973,17.2761859894,63.3748931885,2.7633805275
2023-05-31,8.05184650421,2.61363315582,45.0730819702,5.65791559219,9.5252904892,11.4441184998,1.92450594902,3.70712041855,19.9925689697,4.61835050583,17.8759174347,63.3491287231,2.74745321274
2023-06-01,8.20910930634,2.5998044014,44.8962173462,5.66643714905,9.50224685669,11.2745170593,1.98812544346,3.59716391563,19.8755054474,4.7104344368,18.5336894989,65.2469406128,2.7633805275
